,CustomerID,Week,Utilisation,PaymentRatio,HardInquiries,DefaultLabel,TotalBalance,Limit,NumCredit,NumChecking,NumSavings,Age,Tenure,CreditScore,HomeCity,AnnualSalary
28,C000009,3,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
29,C000009,4,0.0,0.0,1,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
30,C000009,5,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
31,C000009,6,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
32,C000009,7,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
33,C000009,8,0.0,0.0,2,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
34,C000009,9,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
35,C000009,10,0.0,0.0,2,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
36,C000009,11,0.0,0.0,1,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
37,C000009,12,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
38,C000009,13,0.0,0.0,1,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
39,C000009,14,0.0,0.0,1,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
40,C000009,15,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
41,C000009,16,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
42,C000009,17,0.0,0.0,1,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
43,C000009,18,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
44,C000009,19,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
45,C000009,20,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
46,C000009,21,0.0,0.0,1,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
47,C000009,22,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
48,C000009,23,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
49,C000009,24,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
50,C000009,25,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
51,C000009,26,0.0,0.0,0,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
52,C000009,27,0.0,0.0,1,0,2460.971262605018,,0,1,1,51.84804587030412,1.9296569688423653,733.2068509453362,0.09259259259259259,46088.08030765099
53,C000011,1,0.023275463,0.941558496,1,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
54,C000011,2,0.026550589,0.999999999,1,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
55,C000011,3,0.015611057,0.871965525,2,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
56,C000011,4,0.021571453,0.90972862,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
57,C000011,5,0.027268732,0.574692866,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
58,C000011,6,0.026832443,0.959601198,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
59,C000011,7,0.012687574,0.999999997,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
60,C000011,8,0.04530964,0.760669086,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
61,C000011,9,0.011313228,0.622080085,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
62,C000011,10,0.014729288,0.922247825,1,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
63,C000011,11,0.02064582,0.91062713,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
64,C000011,12,0.033959922,0.945024911,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
65,C000011,13,0.015090197,0.999999998,2,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
66,C000011,14,0.027413686,0.872548863,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
67,C000011,15,0.034682459,0.91442971,1,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
68,C000011,16,0.014881885,0.945508609,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
69,C000011,17,0.029494795,0.916642026,1,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
70,C000011,18,0.025658492,0.767464262,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
71,C000011,19,0.021496492,0.999999998,1,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
72,C000011,20,0.026733218,0.522758796,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
73,C000011,21,0.023028963,0.783418408,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
74,C000011,22,0.015630739,0.999999998,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
75,C000011,23,0.031761809,0.961664226,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
76,C000011,24,0.027197135,0.999999999,3,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
77,C000011,25,0.045984501,0.678139848,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
78,C000011,26,0.016686329,0.710494888,1,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
79,C000011,27,0.002111811,0.999999983,0,0,621.3796827065057,27962.08572179276,1,0,0,43.19335533171798,5.783588603709816,785.6671394224052,0.0759493670886076,53620.99949541618
80,C000012,1,0.0,0.0,1,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
81,C000012,2,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
82,C000012,3,0.0,0.0,1,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
83,C000012,4,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
84,C000012,5,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
85,C000012,6,0.0,0.0,2,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
86,C000012,7,0.0,0.0,1,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
87,C000012,8,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
88,C000012,9,0.0,0.0,2,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
89,C000012,10,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
90,C000012,11,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
91,C000012,12,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
92,C000012,13,0.0,0.0,1,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
93,C000012,14,0.0,0.0,1,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
94,C000012,15,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
95,C000012,16,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
96,C000012,17,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
97,C000012,18,0.0,0.0,1,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
98,C000012,19,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
99,C000012,20,0.0,0.0,1,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
100,C000012,21,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
101,C000012,22,0.0,0.0,1,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
102,C000012,23,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
103,C000012,24,0.0,0.0,0,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
104,C000012,25,0.0,0.0,1,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
105,C000012,26,0.0,0.0,1,0,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
106,C000012,27,0.0,0.0,2,1,1700.732749519075,,0,0,1,38.77440003217228,5.557754632464876,649.4485076649826,0.11194029850746269,36182.68903598655
107,C000015,1,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
108,C000015,2,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
109,C000015,3,0.0,0.0,3,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
110,C000015,4,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
111,C000015,5,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
112,C000015,6,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
113,C000015,7,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
114,C000015,8,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
115,C000015,9,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
116,C000015,10,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
117,C000015,11,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
118,C000015,12,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
119,C000015,13,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
120,C000015,14,0.0,0.0,2,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
121,C000015,15,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
122,C000015,16,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
123,C000015,17,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
124,C000015,18,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
125,C000015,19,0.0,0.0,2,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
126,C000015,20,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
127,C000015,21,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
128,C000015,22,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
129,C000015,23,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
130,C000015,24,0.0,0.0,0,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
131,C000015,25,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
132,C000015,26,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
133,C000015,27,0.0,0.0,1,0,838.7555973340419,,0,0,1,34.32179963764483,8.733600438062098,753.614140135247,0.028037383177570093,33135.200906766695
134,C000020,1,0.08095694,0.999999999,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
135,C000020,2,0.091904602,0.886632338,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
136,C000020,3,0.084416805,0.999999999,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
137,C000020,4,0.087188543,0.85168273,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
138,C000020,5,0.12572841,0.982206923,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
139,C000020,6,0.049742292,0.999999998,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
140,C000020,7,0.080464869,0.999999999,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
141,C000020,8,0.089337395,0.999999999,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
142,C000020,9,0.117664555,0.999999999,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
143,C000020,10,0.071279131,0.938835912,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
144,C000020,11,0.110743429,0.950385806,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
145,C000020,12,0.055670882,0.999999999,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
146,C000020,13,0.093915432,0.937444822,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
147,C000020,14,0.104799571,0.999999999,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
148,C000020,15,0.105812626,0.999999999,2,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
149,C000020,16,0.087464515,0.999999999,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
150,C000020,17,0.098093213,0.999999999,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
151,C000020,18,0.080058658,0.817839516,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
152,C000020,19,0.102106069,0.999999999,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
153,C000020,20,0.087082889,0.999999999,1,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
154,C000020,21,0.115798543,0.858412942,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
155,C000020,22,0.156704103,0.889675788,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
156,C000020,23,0.077778579,0.999999999,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
157,C000020,24,0.102694648,0.999999999,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
158,C000020,25,0.092179079,0.9580714,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
159,C000020,26,0.046681182,0.999999998,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
160,C000020,27,0.033761634,0.999999998,0,0,1762.1145244279132,38038.53439630714,2,0,1,76.25163098002211,6.193517975363881,605.9209283659129,0.018518518518518517,75884.14401980232
161,C000021,1,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
162,C000021,2,0.0,0.0,1,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
163,C000021,3,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
164,C000021,4,0.0,0.0,1,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
165,C000021,5,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
166,C000021,6,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
167,C000021,7,0.0,0.0,1,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
168,C000021,8,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
169,C000021,9,0.0,0.0,2,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
170,C000021,10,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
171,C000021,11,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
172,C000021,12,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
173,C000021,13,0.0,0.0,0,0,1259.4542027426537,,0,0,1,55.72869564602085,5.8070665194038975,717.1297527169403,0.0,49051.67893368949
